stop_date,stop_time,lat,lng,driver_age,driver_race,driver_gender,is_arrested,citation_issued,warning_issued,stop_outcome,persom_searched,search_vehicle,search_conducted,search_basis,violation
08/01/14,13:36:00,41.7319447,-72.7126659,34,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Window Tint
08/01/14,13:40:00,41.7714765,-72.694614,33,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Cell Phone
08/01/14,14:02:00,41.768075,-72.6880664,52,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
08/01/14,14:49:00,41.7389088,-72.6982493,22,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
08/01/14,15:03:00,41.7347973,-72.7029009,49,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
08/01/14,15:11:00,41.7879397,-72.4874643,27,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Traffic Control Signal
08/01/14,15:28:00,41.788481,-72.682213,31,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
08/01/14,15:56:00,41.7690905,-72.6787338,55,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
08/01/14,16:02:00,41.7640542,-72.6805604,66,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
08/01/14,16:31:00,41.7409535,-72.7004435,49,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
08/01/14,17:00:00,41.7544494,-72.6866597,37,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
08/01/14,18:01:00,41.7857829,-72.6826979,44,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
08/01/14,18:10:00,41.7913238,-72.6808858,32,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
08/01/14,18:30:00,41.7321894,-72.69976,37,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
08/01/14,18:37:00,41.7570961,-72.6757952,22,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Moving Violation
08/01/14,18:40:00,41.7321894,-72.69976,55,Asian,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
08/01/14,19:09:00,41.791216,-72.6810651,49,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
08/01/14,19:50:00,41.7564612,-72.7096111,28,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Defective Lights
08/01/14,19:58:00,41.7573473,-72.7146482,23,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Defective Lights
09/01/14,7:33:00,41.7594451,-72.6737249,37,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
09/01/14,8:24:00,41.7303739,-72.6736033,42,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
09/01/14,8:55:00,41.7383236,-72.6663854,34,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Other
09/01/14,9:07:00,41.7554067,-72.6763794,50,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Moving Violation
09/01/14,10:24:00,41.7625532,-72.6759531,52,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,10:35:00,41.7582948,-72.6967944,26,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
09/01/14,10:35:00,41.7625532,-72.6759531,43,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,10:44:00,41.7762733,-72.7102378,24,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Registration
09/01/14,10:45:00,41.7460346,-72.6942676,26,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
09/01/14,10:46:00,41.7625532,-72.6759531,55,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,10:56:00,41.7842556,-72.6750159,21,Black,M,FALSE,FALSE,FALSE,NA,TRUE,TRUE,TRUE,consent,Speed Related
09/01/14,10:56:00,41.7696913,-72.6919992,55,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
09/01/14,10:57:00,41.7571177,-72.6774921,56,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
09/01/14,10:57:00,NA,NA,56,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,11:07:00,NA,NA,53,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,11:11:00,41.7479584,-72.7058258,28,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,11:20:00,41.7479584,-72.7058258,28,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,11:21:00,NA,NA,61,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,11:25:00,41.7528546,-72.6968224,39,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
09/01/14,11:26:00,41.7692685,-72.6905265,35,Black,F,FALSE,TRUE,FALSE,citation,TRUE,TRUE,TRUE,consent,Cell Phone
09/01/14,11:36:00,41.7663623,-72.7125287,21,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
09/01/14,11:38:00,41.7479584,-72.7058258,27,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,11:39:00,41.7746014,-72.6707812,32,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
09/01/14,11:39:00,41.7688174,-72.6753812,35,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Moving Violation
09/01/14,11:47:00,NA,NA,69,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,11:47:00,41.7479584,-72.7058258,45,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,11:48:00,41.7503376,-72.6978275,35,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
09/01/14,11:50:00,41.7581955,-72.6939692,51,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
09/01/14,11:52:00,NA,NA,33,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
09/01/14,11:55:00,41.7479584,-72.7058258,49,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,12:05:00,41.7479584,-72.7058258,18,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,12:06:00,41.7497775,-72.6938846,35,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Window Tint
09/01/14,12:10:00,41.7655179,-72.7180648,36,Hispanic,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
09/01/14,12:17:00,41.7522749,-72.6939674,20,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
09/01/14,12:21:00,41.7660501,-72.7150983,36,Asian,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
09/01/14,12:23:00,41.7915901,-72.7093797,22,White,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,12:33:00,41.7479584,-72.7058258,40,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,12:41:00,41.7490707,-72.6940931,49,White,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
09/01/14,12:43:00,41.7479584,-72.7058258,59,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,13:27:00,41.7511527,-72.6977337,23,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
09/01/14,13:30:00,41.7497775,-72.6938846,24,Hispanic,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Equipment Violation
09/01/14,13:40:00,41.7374398,-72.6485966,23,Black,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
09/01/14,14:24:00,41.7395606,-72.7038942,20,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
09/01/14,14:45:00,41.7630059,-72.6758413,52,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
09/01/14,14:45:00,41.7504159,-72.6836679,31,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
09/01/14,15:30:00,41.6956916,-72.6077555,30,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,15:38:00,41.7409535,-72.7004435,36,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
09/01/14,17:11:00,41.7854523,-72.6793968,33,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Stop Sign
09/01/14,18:28:00,41.7829955,-72.6617612,35,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
09/01/14,18:36:00,41.788172,-72.678838,54,White,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
09/01/14,19:38:00,41.7820487,-72.6978534,40,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
09/01/14,20:50:00,41.7580483,-72.6870919,75,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
09/01/14,21:04:00,41.7616778,-72.6872947,25,Black,M,TRUE,FALSE,FALSE,arrest,FALSE,FALSE,FALSE,NA,Defective Lights
10/01/14,8:43:00,41.7702256,-72.6937129,29,Asian,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
10/01/14,9:30:00,41.7874671,-72.6573262,25,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,9:43:00,41.7874671,-72.6573262,24,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
10/01/14,10:07:00,41.7385045,-72.6671092,33,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Seatbelt
10/01/14,10:15:00,41.7387034,-72.666809,52,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
10/01/14,10:20:00,41.7602511,-72.6742917,48,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Stop Sign
10/01/14,11:05:00,41.784714,-72.7053215,59,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
10/01/14,11:28:00,41.784714,-72.7053215,40,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
10/01/14,11:29:00,41.7555526,-72.686859,30,Black,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
10/01/14,11:35:00,41.784714,-72.7053215,56,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
10/01/14,11:43:00,41.7577015,-72.6805805,43,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
10/01/14,12:00:00,41.7314859,-72.6697374,33,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Cell Phone
10/01/14,12:00:00,41.7519063,-72.6872907,29,Hispanic,M,TRUE,FALSE,FALSE,arrest,FALSE,FALSE,FALSE,NA,Other
10/01/14,12:09:00,41.8002705,-72.6857622,51,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
10/01/14,12:16:00,41.8002705,-72.6857622,59,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
10/01/14,12:16:00,41.7708096,-72.6935458,34,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,12:25:00,41.7643249,-72.6925131,41,Asian,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
10/01/14,12:25:00,41.784714,-72.7053215,27,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
10/01/14,12:30:00,41.7908385,-72.6794482,40,Black,F,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,probable cause,Window Tint
10/01/14,13:00:00,41.7581222,-72.6759154,51,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Registration
10/01/14,14:07:00,41.7587965,-72.6748922,33,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
10/01/14,14:20:00,41.7383236,-72.6663854,47,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,14:25:00,41.7837161,-72.6883042,33,White,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Stop Sign
10/01/14,14:50:00,41.7550326,-72.6773263,59,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,15:20:00,41.7376667,-72.6712337,82,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,15:49:00,41.7370815,-72.6753277,41,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,17:15:00,41.7290158,-72.7129459,35,Hispanic,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
10/01/14,17:45:00,NA,NA,31,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
10/01/14,17:55:00,41.7451729,-72.6871991,30,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
10/01/14,18:37:00,41.7877554,-72.6788636,43,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
10/01/14,19:29:00,41.7461028,-72.6730796,32,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
10/01/14,20:20:00,41.7321894,-72.69976,47,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
10/01/14,20:35:00,41.7321894,-72.69976,27,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
11/01/14,1:45:00,41.7673974,-72.6779879,24,White,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
11/01/14,2:05:00,41.7671574,-72.6757058,26,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
11/01/14,2:28:00,41.7893443,-72.7150963,34,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Defective Lights
11/01/14,7:30:00,41.7637111,-72.6850932,35,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Suspended License
11/01/14,12:15:00,41.764119,-72.6738973,47,Black,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Window Tint
11/01/14,14:04:00,41.7778268,-72.686517,33,Black,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
11/01/14,16:57:00,41.7668068,-72.6748416,17,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
11/01/14,18:45:00,41.7783219,-72.6843808,54,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
11/01/14,19:22:00,41.7571389,-72.7063133,33,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
11/01/14,20:47:00,41.7570961,-72.6757952,53,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
11/01/14,21:01:00,41.7561314,-72.6939601,45,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
11/01/14,21:18:00,41.7683692,-72.6786279,43,White,F,TRUE,FALSE,FALSE,arrest,FALSE,FALSE,FALSE,NA,Other
11/01/14,22:02:00,NA,NA,48,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
11/01/14,22:21:00,41.7417106,-72.6942502,40,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Stop Sign
11/01/14,22:35:00,41.7290725,-72.7108381,32,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
11/01/14,22:58:00,41.7321894,-72.69976,24,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Stop Sign
12/01/14,11:32:00,41.751028,-72.6963205,21,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
12/01/14,13:14:00,41.7526297,-72.6746843,28,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
12/01/14,17:30:00,41.677006,-72.7590293,23,Asian,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
12/01/14,20:55:00,41.7591889,-72.6766935,47,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Other
12/01/14,22:32:00,41.7637111,-72.6850932,48,White,F,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,probable cause,Stop Sign
13/01/14,1:30:00,41.7542781,-72.6850679,34,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
13/01/14,5:25:00,41.7371886,-72.6774641,51,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
13/01/14,8:28:00,41.7485307,-72.6868548,21,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
13/01/14,8:32:00,41.7581955,-72.6939692,35,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
13/01/14,9:14:00,41.7564216,-72.6736178,31,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
13/01/14,9:15:00,41.7380769,-72.6905932,26,Hispanic,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
13/01/14,9:22:00,41.7616751,-72.7065933,65,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,9:29:00,41.7409574,-72.6950066,31,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
13/01/14,9:40:00,41.7541096,-72.6739958,33,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
13/01/14,10:37:00,41.7491351,-72.68328,25,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
13/01/14,11:06:00,41.7443441,-72.6765727,27,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
13/01/14,11:25:00,41.7566962,-72.687409,26,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Other
13/01/14,11:30:00,41.7596335,-72.6868233,47,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
13/01/14,11:36:00,41.7332865,-72.6877893,39,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
13/01/14,11:40:00,41.7546129,-72.6748231,21,Black,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Other
13/01/14,11:43:00,41.7577028,-72.6748428,23,Black,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Display of Plates
13/01/14,11:45:00,41.7664931,-72.6738713,59,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Other
13/01/14,11:54:00,41.7689698,-72.7117176,21,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,12:15:00,41.784714,-72.7053215,51,White,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Speed Related
13/01/14,12:35:00,41.784714,-72.7053215,33,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
13/01/14,12:46:00,41.7702256,-72.6937129,35,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,12:52:00,41.784714,-72.7053215,33,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
13/01/14,13:03:00,41.7557742,-72.6742686,44,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
13/01/14,13:03:00,41.784714,-72.7053215,47,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
13/01/14,13:10:00,41.784714,-72.7053215,42,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,13:17:00,41.756706,-72.6728048,56,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Registration
13/01/14,13:20:00,41.7673897,-72.6728599,46,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,13:20:00,41.784714,-72.7053215,46,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
13/01/14,13:24:00,41.7564216,-72.6736178,43,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Window Tint
13/01/14,13:30:00,41.7575026,-72.6802151,24,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
13/01/14,13:35:00,41.784714,-72.7053215,59,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Speed Related
13/01/14,13:35:00,41.7800763,-72.6837989,63,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Other
13/01/14,14:14:00,41.7614909,-72.6868637,38,Hispanic,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,14:38:00,41.7590125,-72.6892677,39,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
13/01/14,15:00:00,41.7296203,-72.7239168,32,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Registration
13/01/14,16:37:00,41.7636676,-72.6866503,30,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,17:02:00,41.7672813,-72.676958,43,White,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
13/01/14,17:40:00,41.75874,-72.6694854,27,Black,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Traffic Control Signal
14/01/14,7:30:00,41.7545261,-72.6769234,23,White,F,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Moving Violation
14/01/14,10:08:00,41.7743512,-72.6997702,31,White,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Cell Phone
14/01/14,10:20:00,41.7472444,-72.7124481,30,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
14/01/14,10:33:00,41.7762698,-72.680584,26,Black,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Registration
14/01/14,11:47:00,41.7688174,-72.6753812,42,Other,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Moving Violation
14/01/14,12:16:00,41.7554045,-72.6791031,26,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Cell Phone
14/01/14,12:55:00,41.7708914,-72.6772242,62,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
14/01/14,13:45:00,41.7799409,-72.6912081,40,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
14/01/14,14:14:00,41.7629023,-72.6864288,47,Hispanic,M,FALSE,TRUE,FALSE,citation,FALSE,FALSE,FALSE,NA,Cell Phone
14/01/14,14:32:00,41.8130899,-73.0976268,48,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Cell Phone
14/01/14,15:01:00,41.7479584,-72.7058258,45,Hispanic,F,FALSE,TRUE,FALSE,citation,TRUE,FALSE,TRUE,probable cause,Stop Sign
14/01/14,15:30:00,41.7571008,-72.690388,18,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
14/01/14,15:53:00,41.7588017,-72.6755612,28,Black,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
14/01/14,15:55:00,41.7342762,-72.6768663,27,Black,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Window Tint
14/01/14,16:38:00,41.7449604,-72.7064833,45,Hispanic,F,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Stop Sign
14/01/14,17:30:00,41.7602183,-72.7116178,23,Hispanic,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Display of Plates
14/01/14,18:00:00,41.7518061,-72.7086557,24,Hispanic,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Moving Violation
14/01/14,21:00:00,41.7636676,-72.6866503,29,White,M,FALSE,FALSE,TRUE,warning,FALSE,FALSE,FALSE,NA,Traffic Control Signal
15/01/14,0:14:00,41.7562414,-72.6886621,18,Hispanic,M,TRUE,FALSE,FALSE,arrest,TRUE,TRUE,TRUE,consent,Other
15/01/14,8:34:00,41.753468,-72.6939071,26,Hispanic,F,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
15/01/14,8:50:00,41.7679536,-72.6981965,22,Black,M,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,NA,Suspended License
